kingdom	phylum	class_name	order	family	genus	species	subspecies	variety	forma	author	status	status-2	nomac_scientific_name	nomac_rank	nomac_parent	nomac_classification	dyntaxa_id	dyntaxa_scientific_name	dyntaxa_url
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Craticula	dissociata				E.Reichardt	Gyldig	Ingen_bistatus	Craticula dissociata	Species	Craticula	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Craticula dissociata	262467.0	Craticula dissociata	https://www.dyntaxa.se/taxon/info/262467
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Craticula	halophila				(Grunow ex Van Heurck) D.G. Mann in Round et al., 1990	Gyldig	Ingen_bistatus	Craticula halophila	Species	Craticula	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Craticula halophila	237675.0	Craticula halophila	https://www.dyntaxa.se/taxon/info/237675
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Craticula	minusculoides				(Hust.) Lange-Bert.	Gyldig	Ingen_bistatus	Craticula minusculoides	Species	Craticula	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Craticula minusculoides	262468.0	Craticula minusculoides	https://www.dyntaxa.se/taxon/info/262468
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Craticula	molestiformis				(Hust.) Lange-Bert.	Gyldig	Ingen_bistatus	Craticula molestiformis	Species	Craticula	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Craticula molestiformis	262469.0	Craticula molestiformis	https://www.dyntaxa.se/taxon/info/262469
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Craticula	riparia				(Hust.) Lange-Bert.	Gyldig	Ingen_bistatus	Craticula riparia	Species	Craticula	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Craticula riparia	262470.0	Craticula riparia	https://www.dyntaxa.se/taxon/info/262470
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Craticula	vixnegligenda				Lange-Bert.	Gyldig	Ingen_bistatus	Craticula vixnegligenda	Species	Craticula	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Craticula vixnegligenda	262473.0	Craticula vixnegligenda	https://www.dyntaxa.se/taxon/info/262473
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Craticula	riparia		mollenhaueri		Lange-Bert.	Gyldig	Ingen_bistatus	Craticula riparia var. mollenhaueri	Variety	riparia	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Craticula riparia var. mollenhaueri	262472.0	Craticula riparia var. mollenhaueri	https://www.dyntaxa.se/taxon/info/262472
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Craticula	riparia		riparia		(Hust.) Lange-Bert.	Gyldig	Ingen_bistatus	Craticula riparia var. riparia	Variety	riparia	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Craticula riparia var. riparia	262471.0	Craticula riparia var. riparia	https://www.dyntaxa.se/taxon/info/262471
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	agrestis				J.B.Petersen	Gyldig	Ingen_bistatus	Stauroneis agrestis	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis agrestis	262776.0	Stauroneis agrestis	https://www.dyntaxa.se/taxon/info/262776
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	anceps				Ehrenb.	Gyldig	Ingen_bistatus	Stauroneis anceps	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis anceps	262774.0	Stauroneis anceps	https://www.dyntaxa.se/taxon/info/262774
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	borrichii				(J.B.Petersen) J.W.G.Lund	Gyldig	Ingen_bistatus	Stauroneis borrichii	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis borrichii	262769.0	Stauroneis borrichii	https://www.dyntaxa.se/taxon/info/262769
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	francisci-josefi				Van de Vijver & Lange-Bert.	Gyldig	Ingen_bistatus	Stauroneis francisci-josefi	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis francisci-josefi	262733.0	Stauroneis francisci-josefi	https://www.dyntaxa.se/taxon/info/262733
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	gracilior				E.Reichardt	Gyldig	Ingen_bistatus	Stauroneis gracilior	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis gracilior	262726.0	Stauroneis gracilior	https://www.dyntaxa.se/taxon/info/262726
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	gracilis				Ehrenb.	Gyldig	Ingen_bistatus	Stauroneis gracilis	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis gracilis	262725.0	Stauroneis gracilis	https://www.dyntaxa.se/taxon/info/262725
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	halmei				Mölder, 1939	Gyldig	Ingen_bistatus	Stauroneis halmei	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis halmei	237666.0	Stauroneis halmei	https://www.dyntaxa.se/taxon/info/237666
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	heinii				Lange-Bert. & Krammer	Gyldig	Ingen_bistatus	Stauroneis heinii	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis heinii	262724.0	Stauroneis heinii	https://www.dyntaxa.se/taxon/info/262724
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	krasskei				Cholnoky	Gyldig	Ingen_bistatus	Stauroneis krasskei	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis krasskei	262723.0	Stauroneis krasskei	https://www.dyntaxa.se/taxon/info/262723
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	kriegeri				R.M.Patrick	Gyldig	Ingen_bistatus	Stauroneis kriegeri	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis kriegeri	262722.0	Stauroneis kriegeri	https://www.dyntaxa.se/taxon/info/262722
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	laterostrata				Hust.	Gyldig	Ingen_bistatus	Stauroneis laterostrata	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis laterostrata	262721.0	Stauroneis laterostrata	https://www.dyntaxa.se/taxon/info/262721
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	legumen				(Ehrenb.) Kütz.	Gyldig	Ingen_bistatus	Stauroneis legumen	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis legumen	6006628.0	Stauroneis legumen	https://www.dyntaxa.se/taxon/info/6006628
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	leguminopsis				Lange-Bert. & Krammer	Gyldig	Ingen_bistatus	Stauroneis leguminopsis	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis leguminopsis	262720.0	Stauroneis leguminopsis	https://www.dyntaxa.se/taxon/info/262720
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	neofossilis				Lange-Bert. & Metzeltin	Gyldig	Ingen_bistatus	Stauroneis neofossilis	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis neofossilis	262719.0	Stauroneis neofossilis	https://www.dyntaxa.se/taxon/info/262719
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	neohyalina				Lange-Bert. & Krammer	Gyldig	Ingen_bistatus	Stauroneis neohyalina	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis neohyalina	262718.0	Stauroneis neohyalina	https://www.dyntaxa.se/taxon/info/262718
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	obtusa				Lagerst.	Gyldig	Ingen_bistatus	Stauroneis obtusa	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis obtusa	262717.0	Stauroneis obtusa	https://www.dyntaxa.se/taxon/info/262717
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	pergracilis				Van de Vijver & Lange-Bert.	Gyldig	Ingen_bistatus	Stauroneis pergracilis	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis pergracilis	262716.0	Stauroneis pergracilis	https://www.dyntaxa.se/taxon/info/262716
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	phoenicenteron				(Nitzsch) Ehrenb.	Gyldig	Ingen_bistatus	Stauroneis phoenicenteron	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis phoenicenteron	237668.0	Stauroneis phoenicenteron	https://www.dyntaxa.se/taxon/info/237668
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	producta				Grunow	Gyldig	Ingen_bistatus	Stauroneis producta	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis producta	262715.0	Stauroneis producta	https://www.dyntaxa.se/taxon/info/262715
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	prominula				(Grunow) Hustedt, 1959	Gyldig	Ingen_bistatus	Stauroneis prominula	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis prominula	237669.0	Stauroneis prominula	https://www.dyntaxa.se/taxon/info/237669
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	reichardtii				Lange-Bert., Cavacini, Tagliaventi & Alfinito	Gyldig	Ingen_bistatus	Stauroneis reichardtii	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis reichardtii	262714.0	Stauroneis reichardtii	https://www.dyntaxa.se/taxon/info/262714
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	separanda				Lange-Bert. & Werum	Gyldig	Ingen_bistatus	Stauroneis separanda	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis separanda	262713.0	Stauroneis separanda	https://www.dyntaxa.se/taxon/info/262713
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	siberica				(Grunow) Lange-Bert. & Krammer	Gyldig	Ingen_bistatus	Stauroneis siberica	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis siberica	262712.0	Stauroneis siberica	https://www.dyntaxa.se/taxon/info/262712
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	smithii				Grunow	Gyldig	Ingen_bistatus	Stauroneis smithii	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis smithii	237670.0	Stauroneis smithii	https://www.dyntaxa.se/taxon/info/237670
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	spicula				Hickie, 1874	Gyldig	Ingen_bistatus	Stauroneis spicula	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis spicula	237671.0	Stauroneis spicula	https://www.dyntaxa.se/taxon/info/237671
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	tackei				(Hust.) Krammer & Lange-Bert.	Gyldig	Ingen_bistatus	Stauroneis tackei	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis tackei	262709.0	Stauroneis tackei	https://www.dyntaxa.se/taxon/info/262709
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	thermicola				(J.B.Petersen) J.W.G.Lund	Gyldig	Ingen_bistatus	Stauroneis thermicola	Species	Stauroneis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis thermicola	237672.0	Stauroneis thermicola	https://www.dyntaxa.se/taxon/info/237672
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	smithii		incisa		Pant.	Gyldig	Ingen_bistatus	Stauroneis smithii var. incisa	Variety	smithii	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis smithii var. incisa	262711.0	Stauroneis smithii var. incisa	https://www.dyntaxa.se/taxon/info/262711
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	smithii		smithii		Grunow	Gyldig	Ingen_bistatus	Stauroneis smithii var. smithii	Variety	smithii	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Stauroneidaceae - Stauroneis smithii var. smithii	262710.0	Stauroneis smithii var. smithii	https://www.dyntaxa.se/taxon/info/262710
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula					Mann & Stickle	Gyldig	Ingen_bistatus	Cavinula	Genus	Cavinulaceae	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Cavinulaceae - Cavinula	1010440.0	Cavinula	https://www.dyntaxa.se/taxon/info/1010440
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	cocconeiformis				(W.Greg. ex Grev.) D.G.Mann & A.J.Stickle	Gyldig	Ingen_bistatus	Cavinula cocconeiformis	Species	Cavinula	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Cavinulaceae - Cavinula cocconeiformis	262445.0	Cavinula cocconeiformis	https://www.dyntaxa.se/taxon/info/262445
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	intricata				(Hust.) Lange-Bert.	Gyldig	Ingen_bistatus	Cavinula intricata	Species	Cavinula	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Cavinulaceae - Cavinula intricata			
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	jaernefeltii				Mann	Gyldig	Ingen_bistatus	Cavinula jaernefeltii	Species	Cavinula	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Cavinulaceae - Cavinula jaernefeltii	262448.0	Cavinula jaernefeltii	https://www.dyntaxa.se/taxon/info/262448
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	lacustris				(Gregory) D.G. Mann & Stickle in Round et al., 1990	Gyldig	Ingen_bistatus	Cavinula lacustris	Species	Cavinula	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Cavinulaceae - Cavinula lacustris	237508.0	Cavinula lacustris	https://www.dyntaxa.se/taxon/info/237508
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	lapidosa				(Krasske) Lange-Bert.	Gyldig	Ingen_bistatus	Cavinula lapidosa	Species	Cavinula	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Cavinulaceae - Cavinula lapidosa	237570.0	Cavinula lapidosa	https://www.dyntaxa.se/taxon/info/237570
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	mollicula				(Hust.) Lange-Bert.	Gyldig	Ingen_bistatus	Cavinula mollicula	Species	Cavinula	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Cavinulaceae - Cavinula mollicula	262449.0	Cavinula mollicula	https://www.dyntaxa.se/taxon/info/262449
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	pseudoscutiformis				(Hust.) D.G.Mann & Stickle in Round & al.	Gyldig	Ingen_bistatus	Cavinula pseudoscutiformis	Species	Cavinula	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Cavinulaceae - Cavinula pseudoscutiformis	237509.0	Cavinula pseudoscutiformis	https://www.dyntaxa.se/taxon/info/237509
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	scutelloides				(W.Sm.) Lange-Bert.	Gyldig	Ingen_bistatus	Cavinula scutelloides	Species	Cavinula	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Cavinulaceae - Cavinula scutelloides	262450.0	Cavinula scutelloides	https://www.dyntaxa.se/taxon/info/262450
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	thoroddsenii				(Foged) Lange-Bert.	Gyldig	Ingen_bistatus	Cavinula thoroddsenii	Species	Cavinula	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Cavinulaceae - Cavinula thoroddsenii	262451.0	Cavinula thoroddsenii	https://www.dyntaxa.se/taxon/info/262451
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	variostriata				(Krasske) D.G.Mann & Stickle	Gyldig	Ingen_bistatus	Cavinula variostriata	Species	Cavinula	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Cavinulaceae - Cavinula variostriata	237510.0	Cavinula variostriata	https://www.dyntaxa.se/taxon/info/237510
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	intractata				(Hust.) Lange-Bert.	Gyldig	Ingen_bistatus	Cavinula intractata	Species	Cavinula	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Cavinulaceae - Cavinula intractata	262447.0	Cavinula intractata	https://www.dyntaxa.se/taxon/info/262447
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	cocconeiformis		cocconeiformis		(W.Greg. ex Greville) D.G.Mann & Stickle in Round & al.	Gyldig	Ingen_bistatus	Cavinula cocconeiformis var. cocconeiformis	Variety	cocconeiformis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Cavinulaceae - Cavinula cocconeiformis var. cocconeiformis			
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	cocconeiformis			elliptica	(Hust.) Lange-Bert.	Gyldig	Ingen_bistatus	Cavinula cocconeiformis f. elliptica	Forma	cocconeiformis	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Cavinulaceae - Cavinula cocconeiformis f. elliptica	262446.0	Cavinula cocconeiformis f. elliptica	https://www.dyntaxa.se/taxon/info/262446
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Brachysiraceae	Brachysira					Kütz.	Gyldig	Ingen_bistatus	Brachysira	Genus	Brachysiraceae	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Brachysiraceae - Brachysira	1010439.0	Brachysira	https://www.dyntaxa.se/taxon/info/1010439
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Brachysiraceae	Brachysira	brebissonii				R.Ross in Hartley	Gyldig	Ingen_bistatus	Brachysira brebissonii	Species	Brachysira	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Brachysiraceae - Brachysira brebissonii	237504.0	Brachysira brebissonii	https://www.dyntaxa.se/taxon/info/237504
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Brachysiraceae	Brachysira	follis				(Ehrenb.) R.Ross	Gyldig	Ingen_bistatus	Brachysira follis	Species	Brachysira	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Brachysiraceae - Brachysira follis	262366.0	Brachysira follis	https://www.dyntaxa.se/taxon/info/262366
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Brachysiraceae	Brachysira	garrensis				(Lange-Bert. & Krammer) Lange-Bert.	Gyldig	Ingen_bistatus	Brachysira garrensis	Species	Brachysira	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Brachysiraceae - Brachysira garrensis	262432.0	Brachysira garrensis	https://www.dyntaxa.se/taxon/info/262432
Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Brachysiraceae	Brachysira	microcephala				(Grunow) Compère	Gyldig	Ingen_bistatus	Brachysira microcephala	Species	Brachysira	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Brachysiraceae - Brachysira microcephala	262433.0	Brachysira microcephala	https://www.dyntaxa.se/taxon/info/262433
