scientific_name	rank	author	parent	classification	source	dyntaxa_id	dyntaxa_scientific_name	dyntaxa_url
Tabularia	Genus	(Kütz.) D.M.Williams & Round	Fragilariaceae	Chromista - Bacillariophyta - Bacillariophyceae - Fragilariales - Fragilariaceae - Tabularia	Artsnavnebase 20170303	1010518	Tabularia	https://www.dyntaxa.se/taxon/info/1010518
Tabularia fasciculata	Species	(C.Agardh) D.M.Williams & Round	Tabularia	Chromista - Bacillariophyta - Bacillariophyceae - Fragilariales - Fragilariaceae - Tabularia fasciculata	Artsnavnebase 20170303	237996	Tabularia fasciculata	https://www.dyntaxa.se/taxon/info/237996
Tabularia investiens	Species	(W. Smith) Williams et Round	Tabularia	Chromista - Bacillariophyta - Bacillariophyceae - Fragilariales - Fragilariaceae - Tabularia investiens	Artsnavnebase 20170303			
Tabularia laveis	Species	Kützing	Tabularia	Chromista - Bacillariophyta - Bacillariophyceae - Fragilariales - Fragilariaceae - Tabularia laveis	Artsnavnebase 20170303			
Tabularia tabulata	Species	(C.A. Agardh) Snoeijs, 1992	Tabularia	Chromista - Bacillariophyta - Bacillariophyceae - Fragilariales - Fragilariaceae - Tabularia tabulata	Artsnavnebase 20170303	237997	Tabularia tabulata	https://www.dyntaxa.se/taxon/info/237997
Tabularia waernii	Species	Snoeijs in Snoeijs & Kuylenstierna, 1991	Tabularia	Chromista - Bacillariophyta - Bacillariophyceae - Fragilariales - Fragilariaceae - Tabularia waernii	Artsnavnebase 20170303	237998	Tabularia waernii	https://www.dyntaxa.se/taxon/info/237998
Ulnaria	Genus	(Kütz.) Compère	Fragilariaceae	Chromista - Bacillariophyta - Bacillariophyceae - Fragilariales - Fragilariaceae - Ulnaria	Artsnavnebase 20170303	1016145	Ulnaria	https://www.dyntaxa.se/taxon/info/1016145
Ulnaria acus	Species	(Kützing) M. Aboal	Ulnaria	Chromista - Bacillariophyta - Bacillariophyceae - Fragilariales - Fragilariaceae - Ulnaria acus	Artsnavnebase 20170303			
Ulnaria biceps	Species	(Kütz.) Compère	Ulnaria	Chromista - Bacillariophyta - Bacillariophyceae - Fragilariales - Fragilariaceae - Ulnaria biceps	Artsnavnebase 20170303			
Ulnaria capitata	Species	(Ehrenb.) Compère	Ulnaria	Chromista - Bacillariophyta - Bacillariophyceae - Fragilariales - Fragilariaceae - Ulnaria capitata	Artsnavnebase 20170303	263352	Ulnaria capitata	https://www.dyntaxa.se/taxon/info/263352
Ulnaria danica	Species	(Kütz.) Compère & Bukht.	Ulnaria	Chromista - Bacillariophyta - Bacillariophyceae - Fragilariales - Fragilariaceae - Ulnaria danica	Artsnavnebase 20170303	256822	Ulnaria danica	https://www.dyntaxa.se/taxon/info/256822
Ulnaria delicatissima	Species	(W.Sm.) Aboal & P.C.Silva	Ulnaria	Chromista - Bacillariophyta - Bacillariophyceae - Fragilariales - Fragilariaceae - Ulnaria delicatissima	Artsnavnebase 20170303	262389	Ulnaria delicatissima	https://www.dyntaxa.se/taxon/info/262389
Ulnaria delicatissima var. angustissima	Variety	(Grunow) Krammer & Lange-Bertalot	delicatissima	Chromista - Bacillariophyta - Bacillariophyceae - Fragilariales - Fragilariaceae - Ulnaria delicatissima var. angustissima	Artsnavnebase 20170303	256819	Ulnaria delicatissima var. angustissima	https://www.dyntaxa.se/taxon/info/256819
Ulnaria ulna	Species	(Nitzsch) Compère	Ulnaria	Chromista - Bacillariophyta - Bacillariophyceae - Fragilariales - Fragilariaceae - Ulnaria ulna	Artsnavnebase 20170303	262369	Ulnaria ulna	https://www.dyntaxa.se/taxon/info/262369
Ulnaria ulna var. acus	Variety	(Kütz.) Lange-Bert.	ulna	Chromista - Bacillariophyta - Bacillariophyceae - Fragilariales - Fragilariaceae - Ulnaria ulna var. acus	Artsnavnebase 20170303	248618	Ulnaria ulna var. acus	https://www.dyntaxa.se/taxon/info/248618
Ulnaria ulna var. ulna	Variety	(Nitzsch) Compère	ulna	Chromista - Bacillariophyta - Bacillariophyceae - Fragilariales - Fragilariaceae - Ulnaria ulna var. ulna	Artsnavnebase 20170303	248616	Ulnaria ulna var. ulna	https://www.dyntaxa.se/taxon/info/248616
Licmophorales	Order	Round	Bacillariophyceae	Chromista - Bacillariophyta - Bacillariophyceae - Licmophorales	Artsnavnebase 20170303	3000609	Licmophorales	https://www.dyntaxa.se/taxon/info/3000609
Licmophoraceae	Family	Kütz.	Licmophorales	Chromista - Bacillariophyta - Bacillariophyceae - Licmophorales - Licmophoraceae	Artsnavnebase 20170303	2003212	Licmophoraceae	https://www.dyntaxa.se/taxon/info/2003212
Licmophora	Genus	C.Agardh	Licmophoraceae	Chromista - Bacillariophyta - Bacillariophyceae - Licmophorales - Licmophoraceae - Licmophora	Artsnavnebase 20170303	1010497	Licmophora	https://www.dyntaxa.se/taxon/info/1010497
Licmophora abbreviata	Species	C.A. Agardh, 1831	Licmophora	Chromista - Bacillariophyta - Bacillariophyceae - Licmophorales - Licmophoraceae - Licmophora abbreviata	Artsnavnebase 20170303	237958	Licmophora abbreviata	https://www.dyntaxa.se/taxon/info/237958
Licmophora communis	Species	(Heiberg) Grunow in Van Heurck, 1881	Licmophora	Chromista - Bacillariophyta - Bacillariophyceae - Licmophorales - Licmophoraceae - Licmophora communis	Artsnavnebase 20170303	237959	Licmophora communis	https://www.dyntaxa.se/taxon/info/237959
Licmophora debilis	Species	(Kützing) Grunow in Van Heurck, 1881	Licmophora	Chromista - Bacillariophyta - Bacillariophyceae - Licmophorales - Licmophoraceae - Licmophora debilis	Artsnavnebase 20170303	237960	Licmophora debilis	https://www.dyntaxa.se/taxon/info/237960
Licmophora ehrenbergii	Species	(Kützing) Grunow, 1867	Licmophora	Chromista - Bacillariophyta - Bacillariophyceae - Licmophorales - Licmophoraceae - Licmophora ehrenbergii	Artsnavnebase 20170303	237961	Licmophora ehrenbergii	https://www.dyntaxa.se/taxon/info/237961
Licmophora gracilis	Species	(Ehrenberg) Grunow, 1867	Licmophora	Chromista - Bacillariophyta - Bacillariophyceae - Licmophorales - Licmophoraceae - Licmophora gracilis	Artsnavnebase 20170303	237962	Licmophora gracilis	https://www.dyntaxa.se/taxon/info/237962
Licmophora gracilis var. gracilis	Variety		gracilis	Chromista - Bacillariophyta - Bacillariophyceae - Licmophorales - Licmophoraceae - Licmophora gracilis var. gracilis	Artsnavnebase 20170303	248639	Licmophora gracilis var. gracilis	https://www.dyntaxa.se/taxon/info/248639
Licmophora hyalina	Species	(Kützing) Grunow	Licmophora	Chromista - Bacillariophyta - Bacillariophyceae - Licmophorales - Licmophoraceae - Licmophora hyalina	Artsnavnebase 20170303			
Licmophora juergensii	Species	C.A. Agardh, 1831	Licmophora	Chromista - Bacillariophyta - Bacillariophyceae - Licmophorales - Licmophoraceae - Licmophora juergensii	Artsnavnebase 20170303	237963	Licmophora juergensii	https://www.dyntaxa.se/taxon/info/237963
Licmophora oedipus	Species	(Kützing) Grunow in Van Heurck, 1881	Licmophora	Chromista - Bacillariophyta - Bacillariophyceae - Licmophorales - Licmophoraceae - Licmophora oedipus	Artsnavnebase 20170303	237964	Licmophora oedipus	https://www.dyntaxa.se/taxon/info/237964
Licmophora paradoxa	Species	(Lyngbye) C.A. Agardh, 1836	Licmophora	Chromista - Bacillariophyta - Bacillariophyceae - Licmophorales - Licmophoraceae - Licmophora paradoxa	Artsnavnebase 20170303	237965	Licmophora paradoxa	https://www.dyntaxa.se/taxon/info/237965
Lyrellales	Order	D.G.Mann	Bacillariophyceae	Chromista - Bacillariophyta - Bacillariophyceae - Lyrellales	Artsnavnebase 20170303	3000601	Lyrellales	https://www.dyntaxa.se/taxon/info/3000601
Lyrellaceae	Family	D.G.Mann	Lyrellales	Chromista - Bacillariophyta - Bacillariophyceae - Lyrellales - Lyrellaceae	Artsnavnebase 20170303	2003199	Lyrellaceae	https://www.dyntaxa.se/taxon/info/2003199
Lyrella	Genus	N.I. Karajeva	Lyrellaceae	Chromista - Bacillariophyta - Bacillariophyceae - Lyrellales - Lyrellaceae - Lyrella	Artsnavnebase 20170303	1010469	Lyrella	https://www.dyntaxa.se/taxon/info/1010469
Lyrella abrupta	Species	(Gregory) D.G. Mann	Lyrella	Chromista - Bacillariophyta - Bacillariophyceae - Lyrellales - Lyrellaceae - Lyrella abrupta	Artsnavnebase 20170303	237804	Lyrella abrupta	https://www.dyntaxa.se/taxon/info/237804
Lyrella lyra	Species	(Ehrenberg) Karayeva, 1978	Lyrella	Chromista - Bacillariophyta - Bacillariophyceae - Lyrellales - Lyrellaceae - Lyrella lyra	Artsnavnebase 20170303	237805	Lyrella lyra	https://www.dyntaxa.se/taxon/info/237805
Petroneis	Genus	A.J. Stickle & D.G. Mann	Lyrellaceae	Chromista - Bacillariophyta - Bacillariophyceae - Lyrellales - Lyrellaceae - Petroneis	Artsnavnebase 20170303	1010468	Petroneis	https://www.dyntaxa.se/taxon/info/1010468
Petroneis granulata	Species	(J.W. Bailey) D.G. Mann in Round et al., 1990	Petroneis	Chromista - Bacillariophyta - Bacillariophyceae - Lyrellales - Lyrellaceae - Petroneis granulata	Artsnavnebase 20170303	237800	Petroneis granulata	https://www.dyntaxa.se/taxon/info/237800
Petroneis humerosa	Species	(Brébisson ex W. Smith) Stickle & D.G. Mann in Round et al., 1990	Petroneis	Chromista - Bacillariophyta - Bacillariophyceae - Lyrellales - Lyrellaceae - Petroneis humerosa	Artsnavnebase 20170303	237801	Petroneis humerosa	https://www.dyntaxa.se/taxon/info/237801
Petroneis latissima	Species	(Gregory) Stickle & D.G. Mann in Round et al., 1990	Petroneis	Chromista - Bacillariophyta - Bacillariophyceae - Lyrellales - Lyrellaceae - Petroneis latissima	Artsnavnebase 20170303	237802	Petroneis latissima	https://www.dyntaxa.se/taxon/info/237802
Petroneis marina	Species	(Ralfs in Pritchard) D.G. Mann in Round et al., 1990	Petroneis	Chromista - Bacillariophyta - Bacillariophyceae - Lyrellales - Lyrellaceae - Petroneis marina	Artsnavnebase 20170303	237803	Petroneis marina	https://www.dyntaxa.se/taxon/info/237803
Mastogloiales	Order	D.G.Mann	Bacillariophyceae	Chromista - Bacillariophyta - Bacillariophyceae - Mastogloiales	Artsnavnebase 20170303	3000602	Mastogloiales	https://www.dyntaxa.se/taxon/info/3000602
Mastogloiaceae	Family	Mereschk.	Mastogloiales	Chromista - Bacillariophyta - Bacillariophyceae - Mastogloiales - Mastogloiaceae	Artsnavnebase 20170303	2003200	Mastogloiaceae	https://www.dyntaxa.se/taxon/info/2003200
Aneumastus	Genus	D.G. Mann & A.J. Stickle	Mastogloiaceae	Chromista - Bacillariophyta - Bacillariophyceae - Mastogloiales - Mastogloiaceae - Aneumastus	Artsnavnebase 20170303	1010470	Aneumastus	https://www.dyntaxa.se/taxon/info/1010470
Aneumastus minor	Species	(Hust.) Lange-Bert.	Aneumastus	Chromista - Bacillariophyta - Bacillariophyceae - Mastogloiales - Mastogloiaceae - Aneumastus minor	Artsnavnebase 20170303	262422	Aneumastus minor	https://www.dyntaxa.se/taxon/info/262422
Aneumastus stroesei	Species	(Ostrup) Mann	Aneumastus	Chromista - Bacillariophyta - Bacillariophyceae - Mastogloiales - Mastogloiaceae - Aneumastus stroesei	Artsnavnebase 20170303	262423	Aneumastus stroesei	https://www.dyntaxa.se/taxon/info/262423
Aneumastus tusculus	Species	(Ehrenberg) D.G. Mann & Stickle in Round et al., 1990	Aneumastus	Chromista - Bacillariophyta - Bacillariophyceae - Mastogloiales - Mastogloiaceae - Aneumastus tusculus	Artsnavnebase 20170303	237806	Aneumastus tusculus	https://www.dyntaxa.se/taxon/info/237806
Mastogloia	Genus	Thwaites ex W.Sm.	Mastogloiaceae	Chromista - Bacillariophyta - Bacillariophyceae - Mastogloiales - Mastogloiaceae - Mastogloia	Artsnavnebase 20170303	1010471	Mastogloia	https://www.dyntaxa.se/taxon/info/1010471
Mastogloia baltica	Species	Grunow in Van Heurck	Mastogloia	Chromista - Bacillariophyta - Bacillariophyceae - Mastogloiales - Mastogloiaceae - Mastogloia baltica	Artsnavnebase 20170303	237807	Mastogloia baltica	https://www.dyntaxa.se/taxon/info/237807
Mastogloia braunii	Species	Grunow	Mastogloia	Chromista - Bacillariophyta - Bacillariophyceae - Mastogloiales - Mastogloiaceae - Mastogloia braunii	Artsnavnebase 20170303	237808	Mastogloia braunii	https://www.dyntaxa.se/taxon/info/237808
Mastogloia elliptica	Species	(C.Agardh) Cleve in Ant.Schmidt	Mastogloia	Chromista - Bacillariophyta - Bacillariophyceae - Mastogloiales - Mastogloiaceae - Mastogloia elliptica	Artsnavnebase 20170303	237809	Mastogloia elliptica	https://www.dyntaxa.se/taxon/info/237809
Mastogloia exigua	Species	Lewis	Mastogloia	Chromista - Bacillariophyta - Bacillariophyceae - Mastogloiales - Mastogloiaceae - Mastogloia exigua	Artsnavnebase 20170303	237810	Mastogloia exigua	https://www.dyntaxa.se/taxon/info/237810
Mastogloia lacustris	Species	(Grunow) Van Heurck	Mastogloia	Chromista - Bacillariophyta - Bacillariophyceae - Mastogloiales - Mastogloiaceae - Mastogloia lacustris	Artsnavnebase 20170303	262833	Mastogloia lacustris	https://www.dyntaxa.se/taxon/info/262833
Mastogloia pumila	Species	(Cleve & Möller) Cleve	Mastogloia	Chromista - Bacillariophyta - Bacillariophyceae - Mastogloiales - Mastogloiaceae - Mastogloia pumila	Artsnavnebase 20170303	237811	Mastogloia pumila	https://www.dyntaxa.se/taxon/info/237811
Mastogloia smithii	Species	Thwaites ex W.Sm.	Mastogloia	Chromista - Bacillariophyta - Bacillariophyceae - Mastogloiales - Mastogloiaceae - Mastogloia smithii	Artsnavnebase 20170303	237812	Mastogloia smithii	https://www.dyntaxa.se/taxon/info/237812
Mastogloia smithii var. lacustris	Variety	Grunow	smithii	Chromista - Bacillariophyta - Bacillariophyceae - Mastogloiales - Mastogloiaceae - Mastogloia smithii var. lacustris	Artsnavnebase 20170303	262834	Mastogloia smithii var. lacustris	https://www.dyntaxa.se/taxon/info/262834
Mastogloia smithii var. smithii	Variety	Thwaites in W.Sm.	smithii	Chromista - Bacillariophyta - Bacillariophyceae - Mastogloiales - Mastogloiaceae - Mastogloia smithii var. smithii	Artsnavnebase 20170303	248638	Mastogloia smithii var. smithii	https://www.dyntaxa.se/taxon/info/248638
Naviculales	Order	Bessey	Bacillariophyceae	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales	Artsnavnebase 20170303	3000598	Naviculales	https://www.dyntaxa.se/taxon/info/3000598
Amphipleuraceae	Family	Grunow	Naviculales	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae	Artsnavnebase 20170303	2003180	Amphipleuraceae	https://www.dyntaxa.se/taxon/info/2003180
Amphipleura	Genus	Kützing	Amphipleuraceae	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Amphipleura	Artsnavnebase 20170303	1010436	Amphipleura	https://www.dyntaxa.se/taxon/info/1010436
Amphipleura kriegeriana	Species	(Krasske) Hust.	Amphipleura	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Amphipleura kriegeriana	Artsnavnebase 20170303	262412	Amphipleura kriegeriana	https://www.dyntaxa.se/taxon/info/262412
Amphipleura pellucida	Species	(Kütz.) Kütz.	Amphipleura	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Amphipleura pellucida	Artsnavnebase 20170303	237500	Amphipleura pellucida	https://www.dyntaxa.se/taxon/info/237500
Amphipleura rutilans	Species	(Trentep. ex Roth) Cleve	Amphipleura	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Amphipleura rutilans	Artsnavnebase 20170303			
Amphiprora	Genus	C.G. Ehrenberg	Amphipleuraceae	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Amphiprora	Artsnavnebase 20170303	1010435	Amphiprora	https://www.dyntaxa.se/taxon/info/1010435
Amphiprora alata	Species	(Ehrenberg) Kützing, 1844	Amphiprora	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Amphiprora alata	Artsnavnebase 20170303			
Amphiprora costata	Species	Hustedt, 1930	Amphiprora	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Amphiprora costata	Artsnavnebase 20170303			
Amphiprora kjellmanii	Species	P.T. Cleve in Cleve & Grunow, 1880	Amphiprora	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Amphiprora kjellmanii	Artsnavnebase 20170303			
Amphiprora ornata	Species	J.W. Bailey, 1850	Amphiprora	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Amphiprora ornata	Artsnavnebase 20170303			
Amphiprora paludosa	Species	W. Smith, 1853	Amphiprora	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Amphiprora paludosa	Artsnavnebase 20170303			
Amphiprora paludosa var. paludosa	Variety		paludosa	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Amphiprora paludosa var. paludosa	Artsnavnebase 20170303	248667	Amphiprora paludosa var. paludosa	https://www.dyntaxa.se/taxon/info/248667
Amphiprora pseudoduplex	Species	(Osada & Kobayasi), 2004	Amphiprora	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Amphiprora pseudoduplex	Artsnavnebase 20170303			
Frustulia	Genus	Rabenh.	Amphipleuraceae	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Frustulia	Artsnavnebase 20170303	1010434	Frustulia	https://www.dyntaxa.se/taxon/info/1010434
Frustulia amosseana	Species	Lange-Bert.	Frustulia	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Frustulia amosseana	Artsnavnebase 20170303	262697	Frustulia amosseana	https://www.dyntaxa.se/taxon/info/262697
Frustulia amphipleuroides	Species	(Grunow) Cleve-Euler	Frustulia	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Frustulia amphipleuroides	Artsnavnebase 20170303	262698	Frustulia amphipleuroides	https://www.dyntaxa.se/taxon/info/262698
Frustulia crassinervia	Species	(Bréb.) Lange-Bert. & Krammer	Frustulia	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Frustulia crassinervia	Artsnavnebase 20170303	262699	Frustulia crassinervia	https://www.dyntaxa.se/taxon/info/262699
Frustulia erifuga	Species	Lange-Bert. & Krammer	Frustulia	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Frustulia erifuga	Artsnavnebase 20170303	262700	Frustulia erifuga	https://www.dyntaxa.se/taxon/info/262700
Frustulia krammeri	Species	Lange-Bert. & Metzeltin	Frustulia	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Frustulia krammeri	Artsnavnebase 20170303	262701	Frustulia krammeri	https://www.dyntaxa.se/taxon/info/262701
Frustulia quadrisinuata	Species	Lange-Bert.	Frustulia	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Frustulia quadrisinuata	Artsnavnebase 20170303	262702	Frustulia quadrisinuata	https://www.dyntaxa.se/taxon/info/262702
Frustulia rhomboides	Species	(Ehrenb.) De Toni	Frustulia	Chromista - Bacillariophyta - Bacillariophyceae - Naviculales - Amphipleuraceae - Frustulia rhomboides	Artsnavnebase 20170303	237492	Frustulia rhomboides	https://www.dyntaxa.se/taxon/info/237492
