kingdom	phylum	class_name	order	family	genus	species	subspecies	variety	forma	author	status	status-2	nomac_scientific_name	nomac_rank	nomac_parent	nomac_classification
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Fischerellaceae	Fischerellopsis						Gyldig	Ingen_bistatus	Fischerellopsis	Genus	Fischerellaceae	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Fischerellaceae - Fischerellopsis
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Fischerellaceae	Fischerella					(Bornet & Flahault) Gomont	Gyldig	Ingen_bistatus	Fischerella	Genus	Fischerellaceae	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Fischerellaceae - Fischerella
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Fischerellaceae	Fischerella	ambigua				(Kütz. ex Bornet & Flahault) Gomont	Gyldig	Ingen_bistatus	Fischerella ambigua	Species	Fischerella	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Fischerellaceae - Fischerella ambigua
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Fischerellaceae	Fischerellopsis	moniliformis				(Fremy) F.E.Fritsch	Gyldig	Ingen_bistatus	Fischerellopsis moniliformis	Species	Fischerellopsis	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Fischerellaceae - Fischerellopsis moniliformis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Chroococcaceae							Gyldig	Ingen_bistatus	Chroococcaceae	Family	Chroococcales	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Chroococcaceae
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Cyanobacteriaceae							Gyldig	Ingen_bistatus	Cyanobacteriaceae	Family	Chroococcales	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Cyanobacteriaceae
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Dermocarpellaceae						T.A.Chr.	Gyldig	Ingen_bistatus	Dermocarpellaceae	Family	Chroococcales	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Dermocarpellaceae
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Entophysalidaceae						Geitler	Gyldig	Ingen_bistatus	Entophysalidaceae	Family	Chroococcales	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Entophysalidaceae
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Gomphosphaeriaceae							Gyldig	Ingen_bistatus	Gomphosphaeriaceae	Family	Chroococcales	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Gomphosphaeriaceae
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Hydrococcaceae						Kütz.	Gyldig	Ingen_bistatus	Hydrococcaceae	Family	Chroococcales	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Hydrococcaceae
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae						Elenkin	Gyldig	Ingen_bistatus	Microcystaceae	Family	Chroococcales	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Xenococcaceae						Erceg.	Gyldig	Ingen_bistatus	Xenococcaceae	Family	Chroococcales	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Xenococcaceae
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Hyellaceae						Borzí	Gyldig	Ingen_bistatus	Hyellaceae	Family	Chroococcales	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Hyellaceae
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Hyellaceae	Hyella					Bornet & Flahault	Gyldig	Ingen_bistatus	Hyella	Genus	Hyellaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Hyellaceae - Hyella
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Hyellaceae	Pleurocapsa					Thur. in Hauck	Gyldig	Ingen_bistatus	Pleurocapsa	Genus	Hyellaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Hyellaceae - Pleurocapsa
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Hyellaceae	Pleurocapsa	fuliginosa				Hauck	Gyldig	Ingen_bistatus	Pleurocapsa fuliginosa	Species	Pleurocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Hyellaceae - Pleurocapsa fuliginosa
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Hyellaceae	Pleurocapsa	minuta				Geitler	Gyldig	Ingen_bistatus	Pleurocapsa minuta	Species	Pleurocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Hyellaceae - Pleurocapsa minuta
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Hyellaceae	Hyella	balani				Lehman	Gyldig	Ingen_bistatus	Hyella balani	Species	Hyella	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Hyellaceae - Hyella balani
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Hyellaceae	Hyella	caespitosa				Bornet & Flahault	Gyldig	Ingen_bistatus	Hyella caespitosa	Species	Hyella	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Hyellaceae - Hyella caespitosa
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Xenococcaceae	Xenotholos					Gold-Morgan, Montejano & Komárek	Gyldig	Ingen_bistatus	Xenotholos	Genus	Xenococcaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Xenococcaceae - Xenotholos
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Xenococcaceae	Xenococcus					Thur. in Bornet & Thur.	Gyldig	Ingen_bistatus	Xenococcus	Genus	Xenococcaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Xenococcaceae - Xenococcus
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Xenococcaceae	Xentholos						Gyldig	Ingen_bistatus	Xentholos	Genus	Xenococcaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Xenococcaceae - Xentholos
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Xenococcaceae	Chroococcopsis					Geitler	Gyldig	Ingen_bistatus	Chroococcopsis	Genus	Xenococcaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Xenococcaceae - Chroococcopsis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Xenococcaceae	Chroococcopsis	fluviatilis				(Lagerh.) Komárek & Anagn.	Gyldig	Ingen_bistatus	Chroococcopsis fluviatilis	Species	Chroococcopsis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Xenococcaceae - Chroococcopsis fluviatilis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Xenococcaceae	Xentholos	kerneri				(Hansgirg) M. Gold-Morgan, G. Montejano & J. Komárek	Gyldig	Ingen_bistatus	Xentholos kerneri	Species	Xentholos	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Xenococcaceae - Xentholos kerneri
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Xenococcaceae	Xenococcus	schousboei				Thuret	Gyldig	Ingen_bistatus	Xenococcus schousboei	Species	Xenococcus	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Xenococcaceae - Xenococcus schousboei
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Xenococcaceae	Xenococcus	minimus				Geitler	Gyldig	Ingen_bistatus	Xenococcus minimus	Species	Xenococcus	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Xenococcaceae - Xenococcus minimus
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Xenococcaceae	Xenotholos	kerneri				(Hansgirg) M. Gold-Morgan, G. Montejano & J. Komárek	Gyldig	Ingen_bistatus	Xenotholos kerneri	Species	Xenotholos	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Xenococcaceae - Xenotholos kerneri
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Xenococcaceae	Xenotholos	starmachi				(Geitler) Gold-Morgan, Montejano & Komárek	Gyldig	Ingen_bistatus	Xenotholos starmachi	Species	Xenotholos	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Xenococcaceae - Xenotholos starmachi
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Chondrocystis					Lemmerm.	Gyldig	Ingen_bistatus	Chondrocystis	Genus	Microcystaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Chondrocystis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Gloeocapsa					Kütz.	Gyldig	Ingen_bistatus	Gloeocapsa	Genus	Microcystaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Gloeocapsa
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis					Kütz. ex Lemmerm.	Gyldig	Ingen_bistatus	Microcystis	Genus	Microcystaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Microcystis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Anacystis						Gyldig	Ingen_bistatus	Anacystis	Genus	Microcystaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Anacystis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Radiocystis					Skuja	Gyldig	Ingen_bistatus	Radiocystis	Genus	Microcystaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Radiocystis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Eucapsis					Clements & Shantz	Gyldig	Ingen_bistatus	Eucapsis	Genus	Microcystaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Eucapsis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Eucapsis	alpina				Clements & Shantz	Gyldig	Ingen_bistatus	Eucapsis alpina	Species	Eucapsis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Eucapsis alpina
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Eucapsis	minor				(Skuja) Elenkin	Gyldig	Ingen_bistatus	Eucapsis minor	Species	Eucapsis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Eucapsis minor
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Eucapsis	minuta				Fritsch, 1912	Gyldig	Ingen_bistatus	Eucapsis minuta	Species	Eucapsis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Eucapsis minuta
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Radiocystis	geminata				Skuja	Gyldig	Ingen_bistatus	Radiocystis geminata	Species	Radiocystis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Radiocystis geminata
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	minuta				Kylin	Gyldig	Ingen_bistatus	Microcystis minuta	Species	Microcystis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Microcystis minuta
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	aeruginosa				(Kützing) Kützing	Gyldig	Ingen_bistatus	Microcystis aeruginosa	Species	Microcystis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Microcystis aeruginosa
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	novacekii				(Komárek) Compère	Gyldig	Ingen_bistatus	Microcystis novacekii	Species	Microcystis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Microcystis novacekii
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	wesenbergii				(Komárek) Komárek	Gyldig	Ingen_bistatus	Microcystis wesenbergii	Species	Microcystis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Microcystis wesenbergii
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	botrys				Teiling	Gyldig	Ingen_bistatus	Microcystis botrys	Species	Microcystis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Microcystis botrys
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	firma				(Kütz.) Schmidle	Gyldig	Ingen_bistatus	Microcystis firma	Species	Microcystis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Microcystis firma
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	flos-aquae				(Wittr.) Kirchn.	Gyldig	Ingen_bistatus	Microcystis flos-aquae	Species	Microcystis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Microcystis flos-aquae
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	ichthyoblabe				Kütz.	Gyldig	Ingen_bistatus	Microcystis ichthyoblabe	Species	Microcystis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Microcystis ichthyoblabe
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	natans				Lemmerm.	Gyldig	Ingen_bistatus	Microcystis natans	Species	Microcystis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Microcystis natans
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	scripta				(P.G.Richt.) Lemmerm.	Gyldig	Ingen_bistatus	Microcystis scripta	Species	Microcystis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Microcystis scripta
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	smithii				Komárek & Anagn.	Gyldig	Ingen_bistatus	Microcystis smithii	Species	Microcystis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Microcystis smithii
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	stagnalis				Lemmerm.	Gyldig	Ingen_bistatus	Microcystis stagnalis	Species	Microcystis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Microcystis stagnalis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	viridis				(A.Braun) Lemmerm.	Gyldig	Ingen_bistatus	Microcystis viridis	Species	Microcystis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Microcystis viridis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Gloeocapsa	atrata				Kützing	Gyldig	Ingen_bistatus	Gloeocapsa atrata	Species	Gloeocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Gloeocapsa atrata
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Gloeocapsa	conglomerata				Kützing	Gyldig	Ingen_bistatus	Gloeocapsa conglomerata	Species	Gloeocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Gloeocapsa conglomerata
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Gloeocapsa	granosa				(Berkeley) Kützing	Gyldig	Ingen_bistatus	Gloeocapsa granosa	Species	Gloeocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Gloeocapsa granosa
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Gloeocapsa	kützingiana				Nägeli	Gyldig	Ingen_bistatus	Gloeocapsa kützingiana	Species	Gloeocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Gloeocapsa kützingiana
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Gloeocapsa	aeruginosa				Kütz.	Gyldig	Ingen_bistatus	Gloeocapsa aeruginosa	Species	Gloeocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Gloeocapsa aeruginosa
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Gloeocapsa	alpina				(Nägeli) Brand	Gyldig	Ingen_bistatus	Gloeocapsa alpina	Species	Gloeocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Gloeocapsa alpina
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Gloeocapsa	biformis				Erceg.	Gyldig	Ingen_bistatus	Gloeocapsa biformis	Species	Gloeocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Gloeocapsa biformis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Gloeocapsa	compacta				Kütz.	Gyldig	Ingen_bistatus	Gloeocapsa compacta	Species	Gloeocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Gloeocapsa compacta
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Gloeocapsa	coracina				Kütz.	Gyldig	Ingen_bistatus	Gloeocapsa coracina	Species	Gloeocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Gloeocapsa coracina
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Gloeocapsa	kuetzingiana				Nägeli	Gyldig	Ingen_bistatus	Gloeocapsa kuetzingiana	Species	Gloeocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Gloeocapsa kuetzingiana
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Gloeocapsa	novacekii				Komárek & Anagn.	Gyldig	Ingen_bistatus	Gloeocapsa novacekii	Species	Gloeocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Gloeocapsa novacekii
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Gloeocapsa	opaca				Nägeli	Gyldig	Ingen_bistatus	Gloeocapsa opaca	Species	Gloeocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Gloeocapsa opaca
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Gloeocapsa	rupestris				Kütz.	Gyldig	Ingen_bistatus	Gloeocapsa rupestris	Species	Gloeocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Gloeocapsa rupestris
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Gloeocapsa	rupicola				Kütz.	Gyldig	Ingen_bistatus	Gloeocapsa rupicola	Species	Gloeocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Gloeocapsa rupicola
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Gloeocapsa	sanguinea				(C.Agardh) Kütz.	Gyldig	Ingen_bistatus	Gloeocapsa sanguinea	Species	Gloeocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Gloeocapsa sanguinea
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Gloeocapsa	tornensis				Skuja	Gyldig	Ingen_bistatus	Gloeocapsa tornensis	Species	Gloeocapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Gloeocapsa tornensis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Chondrocystis	dermochroa				(Nägeli) Komárek & Anagnostidis	Gyldig	Ingen_bistatus	Chondrocystis dermochroa	Species	Chondrocystis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Microcystaceae - Chondrocystis dermochroa
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Hydrococcaceae	Hydrococcus					Kütz.	Gyldig	Ingen_bistatus	Hydrococcus	Genus	Hydrococcaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Hydrococcaceae - Hydrococcus
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Hydrococcaceae	Pleurococcales						Gyldig	Ingen_bistatus	Pleurococcales	Genus	Hydrococcaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Hydrococcaceae - Pleurococcales
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Hydrococcaceae	Pleurococcales	amethystea				Rosenvinge	Gyldig	Ingen_bistatus	Pleurococcales amethystea	Species	Pleurococcales	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Hydrococcaceae - Pleurococcales amethystea
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Hydrococcaceae	Pleurococcales	fuliginosa				Hauck	Gyldig	Ingen_bistatus	Pleurococcales fuliginosa	Species	Pleurococcales	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Hydrococcaceae - Pleurococcales fuliginosa
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Hydrococcaceae	Hydrococcus	cesatii				Rabenhorst	Gyldig	Ingen_bistatus	Hydrococcus cesatii	Species	Hydrococcus	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Hydrococcaceae - Hydrococcus cesatii
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Hydrococcaceae	Hydrococcus	rivularis				Kützing	Gyldig	Ingen_bistatus	Hydrococcus rivularis	Species	Hydrococcus	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Hydrococcaceae - Hydrococcus rivularis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Entophysalidaceae	Chlorogloea					Wille	Gyldig	Ingen_bistatus	Chlorogloea	Genus	Entophysalidaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Entophysalidaceae - Chlorogloea
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Entophysalidaceae	Entophysalis					Kütz.	Gyldig	Ingen_bistatus	Entophysalis	Genus	Entophysalidaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Entophysalidaceae - Entophysalis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Entophysalidaceae	Siphononema						Gyldig	Ingen_bistatus	Siphononema	Genus	Entophysalidaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Entophysalidaceae - Siphononema
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Entophysalidaceae	Paracapsa					Naumann	Gyldig	Ingen_bistatus	Paracapsa	Genus	Entophysalidaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Entophysalidaceae - Paracapsa
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Entophysalidaceae	Siphonema					Geitler	Gyldig	Ingen_bistatus	Siphonema	Genus	Entophysalidaceae	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Entophysalidaceae - Siphonema
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Entophysalidaceae	Siphonema	polonicum				(Racib.) Geitler	Gyldig	Ingen_bistatus	Siphonema polonicum	Species	Siphonema	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Entophysalidaceae - Siphonema polonicum
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Entophysalidaceae	Paracapsa	siderophila				Naumann	Gyldig	Ingen_bistatus	Paracapsa siderophila	Species	Paracapsa	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Entophysalidaceae - Paracapsa siderophila
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Entophysalidaceae	Siphononema	polonicum				(Raciborski) Geitler	Gyldig	Ingen_bistatus	Siphononema polonicum	Species	Siphononema	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Entophysalidaceae - Siphononema polonicum
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Entophysalidaceae	Entophysalis	granulosa				Kützing	Gyldig	Ingen_bistatus	Entophysalis granulosa	Species	Entophysalis	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Entophysalidaceae - Entophysalis granulosa
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Entophysalidaceae	Chlorogloea	tuberculosa				(Hansgirg) Wille	Gyldig	Ingen_bistatus	Chlorogloea tuberculosa	Species	Chlorogloea	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Entophysalidaceae - Chlorogloea tuberculosa
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Entophysalidaceae	Chlorogloea	microcystoides				Geitler	Gyldig	Ingen_bistatus	Chlorogloea microcystoides	Species	Chlorogloea	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Entophysalidaceae - Chlorogloea microcystoides
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Entophysalidaceae	Chlorogloea	purpurea				Geitler	Gyldig	Ingen_bistatus	Chlorogloea purpurea	Species	Chlorogloea	Bacteria - Cyanobacteria - Cyanophyceae - Chroococcales - Entophysalidaceae - Chlorogloea purpurea
