kingdom	phylum	class_name	order	family	genus	species	subspecies	variety	forma	author	status	status-2
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Pseudostaurosira	parasitica				(W.Sm.) E.Morales	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Pseudostaurosira	subsalina				(Hust.) E.Morales	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Pseudostaurosira	parasitica		subconstricta		(Grunow) E.Morales	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Pseudostaurosira	parasitica		parasitica		(W.Sm.) E.Morales	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Opephora	marina				(Gregory) Petit, 1888	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Opephora	mutabilis				(Grunow) Sabbe & Vyverman, 1995	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Neosynedra	provincialis				(Grunow) Williams & Round, 1986	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Martyana	atomus				(Hustedt) Snoeijs, 1991	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Martyana	martyi				(Héribaud) Round in Round et al., 1990	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Martyana	schulzii				(Brockmann) Snoeijs, 1991	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Hannaea	arcus				(Ehrenb.) R.M.Patrick	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ctenophora	pulchella				(Ralfs & Kutz.) Williams & Round	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Catacombas	gaillonii				(Bory) Williams & Round, 1986	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Catacombas	camtschatica				(Grunow) Williams et Round	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Bleakeleya	notata				(Grunow) Round in Round et al., 1990	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ceratoneis	arcus				Kützing	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedra	capitata				Ehrenberg, 1836	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedra	nana				F. Meister, 1912	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedra	tenera				W. Sm.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedra	toxoneides				Castracane, 1880	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedra	utermoehlii				Hustedt, 1932	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedra	actinastroides				Lemmermann	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	acus				(Kützing) M. Aboal	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	capitata				(Ehrenb.) Compère	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	delicatissima				(W.Sm.) Aboal & P.C.Silva	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	ulna				(Nitzsch) Compère	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	biceps				(Kütz.) Compère	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	danica				(Kütz.) Compère & Bukht.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	ulna		acus		(Kütz.) Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	ulna		ulna		(Nitzsch) Compère	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	delicatissima		angustissima		(Grunow) Krammer & Lange-Bertalot	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedropsis	hyperborea				(Grunow) Hasle, Medlin & Syvertsen, 1994	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Staurosira	construens				Ehrenb.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Staurosira	alpestris				(Krasske ex Hust.) Van de Vijver	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Staurosira	berolinensis				(Lemmerm.) Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Staurosira	lapponica				(Grunow) Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Staurosira	oldenburgiana				(Hust.) Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Staurosira	opacolineata				(Lange-Bert.) Witon, Lange-Bert. & Witkowski	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Staurosira	pseudoconstruens				(Marciniak) Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Staurosira	robusta				(Fusey) Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Staurosira	venter				(Ehrenb.) Cleve & J.D.Möller	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Staurosira	leptostauron					Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Staurosira	leptostauron		dubia		(Grunow) Bukht.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Staurosira	construens		binodis		(Ehrenb.) P.B.Ham.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Staurosira	construens		construens			Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Staurosira	construens		exigua		(W. Sm.) H.Kobayasi	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Meridion	circulare				(Grev.) C.Agardh	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Meridion	circulare		circulare		(Grev.) C.Agardh	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Meridion	circulare		constrictum		(Ralfs) Van Heurck	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Grammonema	striatulum				(Lyngb.) C.Agardh	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilariforma	virescens				(Ralfs) D.M. Williams & Round	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilariforma	constricta				(Ehrenb.) D.M.Williams & Round	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilariforma	lata				(Cleve-Euler) D.M.Williams & Round	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	berolinensis				(Lemmermann) Lange-Bertalot	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	capucina				Desm.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	crotonensis				Kitton	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	nanana				Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	striatula				Lyngbye	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	tenera				(W.Sm.) Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	acidoclinata				Lange-Bert. & Hoffmann	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	arcus				(Ehrenb.) Cleve	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	bicapitata				Ant.Mayer	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	bidens				Heiberg	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	capitellata				(Grunow) J.B.Petersen	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	cassubica				Witkowski & Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	delidatissima				(W.Sm.) Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	famelica				(Kütz.) Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	gracilis				Østrup	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	heidenii				Østrup	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	hyalina				(Kütz.) Grunow	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	istvanffyi				Pant.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	mesolepta				Rabenh.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	nanoides				Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	neoproducta				Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	nitzschioides				Grunow in Van Heurck	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	oldenburgioides				Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	perminuta				(Grunow) Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	pinnata				Ehrenb.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	polonica				Witak & Lange-Bert. in Witkowski, Lange-Bert. & Witak	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	quadrata				(Hust.) Lange-Bert. & Metzeltin	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	spinarum				Lange-Bert. & Metzeltin	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	vaucheriae				(Kütz.) J.B.Petersen	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	radians				(Kützing) D.M. Williams & Round	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	delicatissima				(W.Sm.) Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	famelica		famelica		(Kütz.) Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	famelica		littoralis		(Germain) Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	arcus		arcus		(Ehrenb.) Cleve	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	arcus		recta		Cleve	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	capucina		rumpens		(Kützing) Lange-Bertalot	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	capucina		capucina		Desm.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	capucina		distans		(Grunow) Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	capucina		septentrionalis		(Østrup) Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	capucina		vaucheriae		(Kütz.) Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fossula	arctica				Hasle, Syvertsen & von Quillfeldt, 1996	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	hyemale				(Roth) Heiberg	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	moniliformis				Kütz.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	tenuis				C.Agardh	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	vulgaris				Bory	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	anceps				(Ehrenb.) Kirchn.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	constricta				(Grunow in Van Heurck) Williams	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	ehrenbergii				Kütz.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	hyemalis				(Roth) Heib.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	mesodon				(Ehrenb.) Kützi.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	problematica				Lange-Bert.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	vulgaris		vulgaris		Bory	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Asterionellopsis	glacialis				(Castracane) Round in Round et al., 1990	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Asterionella	formosa				Hassall	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Asterionella	gracillima				(Hantzsch) Heib.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Asterionella	ralfsii				W.Sm.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Asterionella	formosa		ralfsii		(W. Smith) Wolle	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Arachnoidiscales								Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Asterolamprales							Round	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Aulacoseirales							R.M.Crawford	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Corethrales							Round & R.M.Crawford	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales							Round	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Ethmodiscales								Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Leptocylindrales							Round & R.M.Crawford	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Melosirales							R.M.Crawford	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Orthoseirales							R.M.Crawford	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Paraliales							R.M.Crawford	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales								Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Stictocyclales								Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Stictodiscales								Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae						De Toni	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Calyptrella						Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Dactyliosolen					Castracane	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Guinardia					H. Peragallo	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Henseniella						Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Neocalyptrella					D. U. Hernández-Becerril et M. E. Meave del Castillo	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Proboscia					Sundström	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Pseudosolenia					Sundström	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia					Brightw.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Urosolenia					F.E. Round & R.M. Crawford	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Urosolenia	eriensis				(H.L.Sm.) Round & R.M.Crawford	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Urosolenia	longiseta				(O.Zacharias) Edlund & Stoermer	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	longiseta				O. Zacharias	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	borealis				Sundström, 1986	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	fallax				Sundström, 1986	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	hebetata				Bailey, 1856	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	imbricata				Brightwell, 1858	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	setigera				Brightw.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	styliformis				Brightwell, 1858	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	setigera			pungens	(Cleve-Euler) Brunel	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	hebetata			semispina	(Hensen) Gran	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Pseudosolenia	calcar-avis				(Schultze) Sundström, 1986	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Proboscia	alata				(Brightwell) Sundström, 1986	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Proboscia	eumorpha				Takahashi, Jordan & Priddle	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Proboscia	subarctica				Takahashi, Jordan & Priddle	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Proboscia	indica				(H.Perag.) D.U.Hernández-Becerril	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Neocalyptrella	robusta				(G.Norman ex Ralfs) D.U. Hernández-Becerril & M.E. Meave del Castillo, 1997	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Guinardia	delicatula				(Cleve) Hasle, 1996	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Guinardia	flaccida				(Castracane) H. Peragallo, 1892	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Guinardia	striata				(Stolterfoth) Hasle, 1996	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Guinardia	cylindrus				(Cleve) Hasle, 1996	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Guinardia	tubiformis				(Hasle) Hasle, 1996	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Dactyliosolen	antarcticus				Castracane, 1886	Gyldig	Ingen_bistatus
